tourney_date,tourney_id,tourney_name,surface,player_id,player_name,player_rank,player_ioc,round,opponent_id,opponent_name,opponent_rank,opponent_ioc,tourney_winner
20160725,2016-0421,Canada Masters,Hard,106071,Bernard Tomic,22,AUS,R16,104731,Kevin Anderson,34,RSA,no
20160808,2016-7480,Los Cabos,Hard,106071,Bernard Tomic,20,AUS,R16,105583,Dusan Lajovic,72,SRB,no
20160815,2016-M024,Cincinnati Masters,Hard,106071,Bernard Tomic,21,AUS,QF,104918,Andy Murray,2,GBR,no
20160829,2016-560,Us Open,Hard,106071,Bernard Tomic,19,AUS,R128,106000,Damir Dzumhur,72,BIH,no
20160926,2016-6967,Shenzhen,Hard,106071,Bernard Tomic,22,AUS,QF,105064,Thomaz Bellucci,81,BRA,no
20161003,2016-M015,Beijing,Hard,106071,Bernard Tomic,22,AUS,R32,105807,Pablo Carreno Busta,38,ESP,no
20161010,2016-5014,Shanghai Masters,Hard,106071,Bernard Tomic,23,AUS,R64,105138,Roberto Bautista Agut,19,ESP,no
20160304,2016-M-DC-2016-WG-M-USA-AUS-01,Davis Cup WG R1: USA vs AUS,Grass,106071,Bernard Tomic,20,AUS,RR,104545,John Isner,11,USA,no
20160104,2016-0891,Chennai,Hard,106432,Borna Coric,44,CRO,F,104527,Stanislas Wawrinka,4,SUI,no
20160111,2016-M001,Sydney,Hard,106432,Borna Coric,40,CRO,R32,104180,Gilles Muller,38,LUX,no
20160118,2016-580,Australian Open,Hard,106432,Borna Coric,40,CRO,R128,105077,Albert Ramos,61,ESP,no
20160201,2016-0375,Montpellier,Hard,106432,Borna Coric,38,CRO,R32,103582,Michael Berrer,121,GER,no
20160208,2016-0407,Rotterdam,Hard,106432,Borna Coric,38,CRO,R16,104792,Gael Monfils,18,FRA,no
20160222,2016-0495,Dubai,Hard,106432,Borna Coric,38,CRO,R16,104259,Philipp Kohlschreiber,28,GER,no
20160307,2016-M006,Indian Wells Masters,Hard,106432,Borna Coric,47,CRO,R32,104607,Tomas Berdych,7,CZE,no
20160321,2016-M007,Miami Masters,Hard,106432,Borna Coric,46,CRO,R128,104797,Denis Istomin,76,UZB,no
20160404,2016-0360,Marrakech,Clay,106432,Borna Coric,48,CRO,F,105643,Federico Delbonis,47,ARG,no
20160411,2016-0410,Monte Carlo Masters,Clay,106432,Borna Coric,42,CRO,R64,104259,Philipp Kohlschreiber,28,GER,no
20160425,2016-7290,Estoril,Clay,106432,Borna Coric,40,CRO,QF,106401,Nick Kyrgios,20,AUS,no
20160502,2016-M021,Madrid Masters,Clay,106432,Borna Coric,40,CRO,R32,104925,Novak Djokovic,1,SRB,no
20160509,2016-M009,Rome Masters,Clay,106432,Borna Coric,41,CRO,R64,105062,Mikhail Kukushkin,87,KAZ,no
20160523,2016-520,Roland Garros,Clay,106432,Borna Coric,47,CRO,R32,105138,Roberto Bautista Agut,16,ESP,no
20160613,2016-0500,Halle,Grass,106432,Borna Coric,49,CRO,R32,105676,David Goffin,11,BEL,no
20160627,2016-540,Wimbledon,Grass,106432,Borna Coric,50,CRO,R128,103333,Ivo Karlovic,32,CRO,no
20160718,2016-M035,Washington,Hard,106432,Borna Coric,53,CRO,R16,104792,Gael Monfils,17,FRA,no
20160725,2016-0421,Canada Masters,Hard,106432,Borna Coric,53,CRO,R32,104607,Tomas Berdych,8,CZE,no
20160808,2016-O16,Olympics,Hard,106432,Borna Coric,51,CRO,R64,104468,Gilles Simon,31,FRA,no
20160815,2016-M024,Cincinnati Masters,Hard,106432,Borna Coric,49,CRO,QF,105227,Marin Cilic,14,CRO,no
20160829,2016-560,Us Open,Hard,106432,Borna Coric,41,CRO,R128,103852,Feliciano Lopez,18,ESP,no
20160304,2016-M-DC-2016-WG-M-CRO-BEL-01,Davis Cup WG R1: CRO vs BEL,Clay,106432,Borna Coric,47,CRO,RR,105676,David Goffin,16,BEL,no
20160916,2016-M-DC-2016-WG-M-FRA-CRO-01,Davis Cup WG SF: FRA vs CRO,Hard,106432,Borna Coric,42,CRO,RR,104755,Richard Gasquet,17,FRA,no
20160715,2016-M-DC-2016-WG-M-USA-CRO-01,Davis Cup WG QF: USA vs CRO,Hard,106432,Borna Coric,54,CRO,RR,104545,John Isner,16,USA,no
20160104,2016-0451,Doha,Hard,103970,David Ferrer,7,ESP,R32,105011,Illya Marchenko,94,UKR,no
20160111,2016-0301,Auckland,Hard,103970,David Ferrer,8,ESP,SF,106058,Jack Sock,26,USA,no
20160118,2016-580,Australian Open,Hard,103970,David Ferrer,8,ESP,QF,104918,Andy Murray,2,GBR,no
20160208,2016-0506,Buenos Aires,Clay,103970,David Ferrer,6,ESP,SF,104597,Nicolas Almagro,72,ESP,no
20160215,2016-M052,Rio de Janeiro,Clay,103970,David Ferrer,6,ESP,QF,106233,Dominic Thiem,19,AUT,no
20160222,2016-M004,Acapulco,Hard,103970,David Ferrer,8,ESP,R16,105238,Alexandr Dolgopolov,32,UKR,no
20160321,2016-M007,Miami Masters,Hard,103970,David Ferrer,8,ESP,R32,106298,Lucas Pouille,88,FRA,no
20160502,2016-M021,Madrid Masters,Clay,103970,David Ferrer,9,ESP,R16,104607,Tomas Berdych,8,CZE,no
20160509,2016-M009,Rome Masters,Clay,103970,David Ferrer,9,ESP,R16,106298,Lucas Pouille,52,FRA,no
20160516,2016-0322,Geneva,Clay,103970,David Ferrer,12,ESP,SF,105227,Marin Cilic,11,CRO,no
20160523,2016-520,Roland Garros,Clay,103970,David Ferrer,11,ESP,R16,104607,Tomas Berdych,8,CZE,no
20160606,2016-M010,s-Hertogenbosch,Grass,103970,David Ferrer,14,ESP,QF,104180,Gilles Muller,44,LUX,no
20160613,2016-0500,Halle,Grass,103970,David Ferrer,14,ESP,R32,104312,Andreas Seppi,40,ITA,no
20160627,2016-540,Wimbledon,Grass,103970,David Ferrer,14,ESP,R64,103917,Nicolas Mahut,51,FRA,no
20160711,2016-0316,Bastad,Clay,103970,David Ferrer,13,ESP,SF,105077,Albert Ramos,35,ESP,no
20160808,2016-O16,Olympics,Hard,103970,David Ferrer,12,ESP,R32,105539,Evgeny Donskoy,84,RUS,no
20160815,2016-M024,Cincinnati Masters,Hard,103970,David Ferrer,12,ESP,R64,103898,Julien Benneteau,294,FRA,no
20160829,2016-560,Us Open,Hard,103970,David Ferrer,13,ESP,R32,105223,Juan Martin Del Potro,142,ARG,no
20161003,2016-M015,Beijing,Hard,103970,David Ferrer,13,ESP,SF,104918,Andy Murray,2,GBR,no
20161010,2016-5014,Shanghai Masters,Hard,103970,David Ferrer,15,ESP,R64,103852,Feliciano Lopez,28,ESP,no
20161017,2016-7485,Antwerp,Hard,103970,David Ferrer,15,ESP,R16,106378,Kyle Edmund,43,GBR,no
20161024,2016-0337,Vienna,Hard,103970,David Ferrer,19,ESP,SF,104918,Andy Murray,2,GBR,no
20161031,2016-0352,Paris Masters,Hard,103970,David Ferrer,16,ESP,R32,104545,John Isner,27,USA,no
20160104,2016-M020,Brisbane,Hard,105676,David Goffin,16,BEL,R16,106298,Lucas Pouille,78,FRA,no
20160118,2016-580,Australian Open,Hard,105676,David Goffin,16,BEL,R16,103819,Roger Federer,3,SUI,no
20160208,2016-0407,Rotterdam,Hard,105676,David Goffin,16,BEL,R32,104571,Marcos Baghdatis,61,CYP,no
20160215,2016-0496,Marseille,Hard,105676,David Goffin,17,BEL,QF,104607,Tomas Berdych,8,CZE,no
20160307,2016-M006,Indian Wells Masters,Hard,105676,David Goffin,18,BEL,SF,105683,Milos Raonic,14,CAN,no
20160321,2016-M007,Miami Masters,Hard,105676,David Goffin,15,BEL,SF,104925,Novak Djokovic,1,SRB,no
20160411,2016-0410,Monte Carlo Masters,Clay,105676,David Goffin,13,BEL,R16,104719,Marcel Granollers,67,ESP,no
20160425,2016-0308,Munich,Clay,105676,David Goffin,13,BEL,QF,100644,Alexander Zverev,49,GER,no
20160502,2016-M021,Madrid Masters,Clay,105676,David Goffin,13,BEL,R64,106298,Lucas Pouille,58,FRA,no
20160509,2016-M009,Rome Masters,Clay,105676,David Goffin,13,BEL,QF,104918,Andy Murray,3,GBR,no
20160523,2016-520,Roland Garros,Clay,105676,David Goffin,13,BEL,QF,106233,Dominic Thiem,15,AUT,no
20160613,2016-0500,Halle,Grass,105676,David Goffin,11,BEL,QF,103819,Roger Federer,3,SUI,no
20160627,2016-540,Wimbledon,Grass,105676,David Goffin,11,BEL,R16,105683,Milos Raonic,7,CAN,no
20160725,2016-0421,Canada Masters,Hard,105676,David Goffin,11,BEL,R16,104792,Gael Monfils,14,FRA,no
20160808,2016-O16,Olympics,Hard,105676,David Goffin,13,BEL,R16,105064,Thomaz Bellucci,54,BRA,no
20160815,2016-M024,Cincinnati Masters,Hard,105676,David Goffin,13,BEL,R32,106071,Bernard Tomic,21,AUS,no
20160829,2016-560,Us Open,Hard,105676,David Goffin,14,BEL,R128,111577,Jared Donaldson,122,USA,no
20160919,2016-0341,Metz,Hard,105676,David Goffin,14,BEL,SF,106298,Lucas Pouille,18,FRA,no
20160926,2016-6967,Shenzhen,Hard,105676,David Goffin,14,BEL,R16,104291,Malek Jaziri,55,TUN,no
20161003,2016-0329,Tokyo,Hard,105676,David Goffin,14,BEL,F,106401,Nick Kyrgios,15,AUS,no
20161010,2016-5014,Shanghai Masters,Hard,105676,David Goffin,12,BEL,QF,104918,Andy Murray,2,GBR,no
20161017,2016-7485,Antwerp,Hard,105676,David Goffin,12,BEL,SF,106043,Diego Sebastian Schwartzman,77,ARG,no
20161024,2016-0328,Basel,Hard,105676,David Goffin,11,BEL,R16,105223,Juan Martin Del Potro,42,ARG,no
20161031,2016-0352,Paris Masters,Hard,105676,David Goffin,12,BEL,R16,105227,Marin Cilic,10,CRO,no
20161114,2016-0605,London,Hard,105676,David Goffin,11,BEL,RR,104925,Novak Djokovic,2,SRB,no
20160104,2016-M020,Brisbane,Hard,106233,Dominic Thiem,20,AUT,SF,103819,Roger Federer,3,SUI,no
20160111,2016-M001,Sydney,Hard,106233,Dominic Thiem,20,AUT,R16,104180,Gilles Muller,38,LUX,no
20160118,2016-580,Australian Open,Hard,106233,Dominic Thiem,20,AUT,R32,105676,David Goffin,16,BEL,no
20160215,2016-M052,Rio de Janeiro,Clay,106233,Dominic Thiem,19,AUT,SF,105550,Guido Pella,71,ARG,no
20160307,2016-M006,Indian Wells Masters,Hard,106233,Dominic Thiem,13,AUT,R16,104542,Jo Wilfried Tsonga,9,FRA,no
20160321,2016-M007,Miami Masters,Hard,106233,Dominic Thiem,14,AUT,R16,104925,Novak Djokovic,1,SRB,no
20160411,2016-0410,Monte Carlo Masters,Clay,106233,Dominic Thiem,14,AUT,R16,104745,Rafael Nadal,5,ESP,no
20160425,2016-0308,Munich,Clay,106233,Dominic Thiem,15,AUT,F,104259,Philipp Kohlschreiber,27,GER,no
20160502,2016-M021,Madrid Masters,Clay,106233,Dominic Thiem,14,AUT,R64,105223,Juan Martin Del Potro,274,ARG,no
20160509,2016-M009,Rome Masters,Clay,106233,Dominic Thiem,15,AUT,QF,105453,Kei Nishikori,6,JPN,no
20160523,2016-520,Roland Garros,Clay,106233,Dominic Thiem,15,AUT,SF,104925,Novak Djokovic,1,SRB,no
20160613,2016-0500,Halle,Grass,106233,Dominic Thiem,7,AUT,SF,104252,Florian Mayer,192,GER,no
20160627,2016-540,Wimbledon,Grass,106233,Dominic Thiem,8,AUT,R64,106210,Jiri Vesely,64,CZE,no
20160718,2016-0319,Kitzbuhel,Clay,106233,Dominic Thiem,9,AUT,R16,103781,Jurgen Melzer,421,AUT,no
20160725,2016-0421,Canada Masters,Hard,106233,Dominic Thiem,9,AUT,R32,104731,Kevin Anderson,34,RSA,no
20160815,2016-M024,Cincinnati Masters,Hard,106233,Dominic Thiem,9,AUT,QF,105683,Milos Raonic,6,CAN,no
20160829,2016-560,Us Open,Hard,106233,Dominic Thiem,10,AUT,R16,105223,Juan Martin Del Potro,142,ARG,no
20160919,2016-0341,Metz,Hard,106233,Dominic Thiem,10,AUT,F,106298,Lucas Pouille,18,FRA,no
20160926,2016-7581,Chengdu,Hard,106233,Dominic Thiem,10,AUT,QF,105077,Albert Ramos,31,ESP,no
20161003,2016-M015,Beijing,Hard,106233,Dominic Thiem,10,AUT,R32,100644,Alexander Zverev,24,GER,no
20161024,2016-0337,Vienna,Hard,106233,Dominic Thiem,9,AUT,R16,104678,Viktor Troicki,28,SRB,no
20161031,2016-0352,Paris Masters,Hard,106233,Dominic Thiem,8,AUT,R32,106058,Jack Sock,24,USA,no
20161114,2016-0605,London,Hard,106233,Dominic Thiem,9,AUT,RR,104925,Novak Djokovic,2,SRB,no
20161114,2016-0605,London,Hard,106233,Dominic Thiem,9,AUT,RR,105683,Milos Raonic,4,CAN,no
20160111,2016-0301,Auckland,Hard,105385,Donald Young,46,USA,R16,105138,Roberto Bautista Agut,25,ESP,no
20160118,2016-580,Australian Open,Hard,105385,Donald Young,47,USA,R128,105053,Santiago Giraldo,70,COL,no
20160208,2016-0402,Memphis,Hard,105385,Donald Young,48,USA,QF,105575,Ricardas Berankis,102,LTU,no
20160215,2016-0499,Delray Beach,Hard,105385,Donald Young,58,USA,R16,105065,Tim Smyczek,129,USA,no
20160222,2016-M004,Acapulco,Hard,105385,Donald Young,79,USA,R16,105777,Grigor Dimitrov,26,BUL,no
20160307,2016-M006,Indian Wells Masters,Hard,105385,Donald Young,75,USA,R128,104312,Andreas Seppi,42,ITA,no
20160321,2016-M007,Miami Masters,Hard,105385,Donald Young,80,USA,R128,104312,Andreas Seppi,43,ITA,no
20160404,2016-0717,Houston,Clay,105385,Donald Young,85,USA,R16,105065,Tim Smyczek,125,USA,no
20160516,2016-6120,Nice,Clay,105385,Donald Young,82,USA,R16,105550,Guido Pella,54,ARG,no
20160523,2016-520,Roland Garros,Clay,105385,Donald Young,76,USA,R128,104559,Teymuraz Gabashvili,79,RUS,no
20160613,2016-0311,London,Grass,105385,Donald Young,75,USA,R16,105138,Roberto Bautista Agut,16,ESP,no
20160627,2016-540,Wimbledon,Grass,105385,Donald Young,69,USA,R64,106298,Lucas Pouille,30,FRA,no
20160711,2016-0315,Newport,Grass,105385,Donald Young,61,USA,SF,104180,Gilles Muller,39,LUX,no
20160718,2016-M035,Washington,Hard,105385,Donald Young,57,USA,R32,106071,Bernard Tomic,19,AUS,no
20160725,2016-0421,Canada Masters,Hard,105385,Donald Young,57,USA,R32,106058,Jack Sock,26,USA,no
20160801,2016-6116,Atlanta,Hard,105385,Donald Young,53,USA,QF,124187,Reilly Opelka,837,USA,no
20160822,2016-6242,Winston-Salem,Hard,105385,Donald Young,57,USA,R32,104571,Marcos Baghdatis,44,CYP,no
20160829,2016-560,Us Open,Hard,105385,Donald Young,56,USA,R64,103333,Ivo Karlovic,23,CRO,no
20161003,2016-0329,Tokyo,Hard,105385,Donald Young,81,USA,R32,105453,Kei Nishikori,5,JPN,no
20161017,2016-0429,Stockholm,Hard,105385,Donald Young,82,USA,R32,105173,Adrian Mannarino,53,FRA,no
20161024,2016-0328,Basel,Hard,105385,Donald Young,83,USA,R16,104527,Stanislas Wawrinka,3,SUI,no
20160111,2016-0301,Auckland,Hard,104926,Fabio Fognini,21,ITA,QF,104542,Jo Wilfried Tsonga,10,FRA,no
20160118,2016-580,Australian Open,Hard,104926,Fabio Fognini,23,ITA,R128,104180,Gilles Muller,38,LUX,no
20160208,2016-0506,Buenos Aires,Clay,104926,Fabio Fognini,24,ITA,R32,105643,Federico Delbonis,45,ARG,no
20160215,2016-M052,Rio de Janeiro,Clay,104926,Fabio Fognini,24,ITA,R16,104593,Daniel Gimeno Traver,118,ESP,no
20160411,2016-0410,Monte Carlo Masters,Clay,104926,Fabio Fognini,31,ITA,R64,103893,Paolo Lorenzi,53,ITA,no
20160418,2016-0425,Barcelona,Clay,104926,Fabio Fognini,31,ITA,QF,104745,Rafael Nadal,5,ESP,no
20160425,2016-0308,Munich,Clay,104926,Fabio Fognini,30,ITA,SF,104259,Philipp Kohlschreiber,27,GER,no
20160502,2016-M021,Madrid Masters,Clay,104926,Fabio Fognini,31,ITA,R32,105453,Kei Nishikori,6,JPN,no
20160509,2016-M009,Rome Masters,Clay,104926,Fabio Fognini,31,ITA,R64,104198,Guillermo Garcia Lopez,51,ESP,no
20160516,2016-6120,Nice,Clay,104926,Fabio Fognini,34,ITA,R32,105385,Donald Young,82,USA,no
20160523,2016-520,Roland Garros,Clay,104926,Fabio Fognini,33,ITA,R128,104719,Marcel Granollers,56,ESP,no
20160627,2016-540,Wimbledon,Grass,104926,Fabio Fognini,35,ITA,R64,103852,Feliciano Lopez,21,ESP,no
20160725,2016-0421,Canada Masters,Hard,104926,Fabio Fognini,33,ITA,R32,111577,Jared Donaldson,147,USA,no
20160808,2016-O16,Olympics,Hard,104926,Fabio Fognini,40,ITA,R16,104918,Andy Murray,2,GBR,no
20160815,2016-M024,Cincinnati Masters,Hard,104926,Fabio Fognini,38,ITA,R64,104545,John Isner,22,USA,no
20160829,2016-560,Us Open,Hard,104926,Fabio Fognini,38,ITA,R64,103970,David Ferrer,13,ESP,no
20160926,2016-6967,Shenzhen,Hard,104926,Fabio Fognini,43,ITA,R16,104999,Mischa Zverev,120,GER,no
20161003,2016-M015,Beijing,Hard,104926,Fabio Fognini,43,ITA,R16,103970,David Ferrer,13,ESP,no
20161010,2016-5014,Shanghai Masters,Hard,104926,Fabio Fognini,50,ITA,R32,104925,Novak Djokovic,1,SRB,no
20161017,2016-M014,Moscow,Hard,104926,Fabio Fognini,50,ITA,F,105807,Pablo Carreno Busta,36,ESP,no
20161024,2016-0337,Vienna,Hard,104926,Fabio Fognini,49,ITA,R32,105077,Albert Ramos,26,ESP,no
20161031,2016-0352,Paris Masters,Hard,104926,Fabio Fognini,49,ITA,R64,105807,Pablo Carreno Busta,31,ESP,no
20160715,2016-M-DC-2016-WG-M-ITA-ARG-01,Davis Cup WG QF: ITA vs ARG,Clay,104926,Fabio Fognini,36,ITA,RR,105643,Federico Delbonis,40,ARG,no
20160111,2016-M001,Sydney,Hard,105643,Federico Delbonis,52,ARG,R16,104559,Teymuraz Gabashvili,50,RUS,no
20160118,2016-580,Australian Open,Hard,105643,Federico Delbonis,53,ARG,R32,104468,Gilles Simon,15,FRA,no
20160208,2016-0506,Buenos Aires,Clay,105643,Federico Delbonis,45,ARG,R16,104597,Nicolas Almagro,72,ESP,no
20160215,2016-M052,Rio de Janeiro,Clay,105643,Federico Delbonis,46,ARG,QF,104655,Pablo Cuevas,45,URU,no
20160222,2016-0533,Sao Paulo,Clay,105643,Federico Delbonis,49,ARG,QF,105438,Inigo Cervantes Huegun,65,ESP,no
20160307,2016-M006,Indian Wells Masters,Hard,105643,Federico Delbonis,53,ARG,R16,104792,Gael Monfils,16,FRA,no
20160321,2016-M007,Miami Masters,Hard,105643,Federico Delbonis,48,ARG,R64,105777,Grigor Dimitrov,28,BUL,no
20160411,2016-0410,Monte Carlo Masters,Clay,105643,Federico Delbonis,36,ARG,R64,104269,Fernando Verdasco,88,ESP,no
20160418,2016-0773,Bucharest,Clay,105643,Federico Delbonis,40,ARG,SF,106298,Lucas Pouille,72,FRA,no
20160425,2016-7163,Istanbul,Clay,105643,Federico Delbonis,36,ARG,SF,106043,Diego Sebastian Schwartzman,87,ARG,no
20160516,2016-0322,Geneva,Clay,105643,Federico Delbonis,33,ARG,QF,105227,Marin Cilic,11,CRO,no
20160523,2016-520,Roland Garros,Clay,105643,Federico Delbonis,35,ARG,R128,105807,Pablo Carreno Busta,43,ESP,no
20160627,2016-540,Wimbledon,Grass,105643,Federico Delbonis,38,ARG,R128,104926,Fabio Fognini,35,ITA,no
20160725,2016-0421,Canada Masters,Hard,105643,Federico Delbonis,43,ARG,R64,106261,Dennis Novikov,131,USA,no
20160808,2016-O16,Olympics,Hard,105643,Federico Delbonis,44,ARG,R64,104745,Rafael Nadal,5,ESP,no
20160815,2016-M024,Cincinnati Masters,Hard,105643,Federico Delbonis,43,ARG,R64,105449,Steve Johnson,23,USA,no
20160822,2016-6242,Winston-Salem,Hard,105643,Federico Delbonis,43,ARG,R32,103565,Stephane Robert,52,FRA,no
20160829,2016-560,Us Open,Hard,105643,Federico Delbonis,43,ARG,R64,105138,Roberto Bautista Agut,17,ESP,no
20160926,2016-7581,Chengdu,Hard,105643,Federico Delbonis,41,ARG,R32,105583,Dusan Lajovic,73,SRB,no
20161003,2016-0329,Tokyo,Hard,105643,Federico Delbonis,47,ARG,R32,103333,Ivo Karlovic,21,CRO,no
20161010,2016-5014,Shanghai Masters,Hard,105643,Federico Delbonis,46,ARG,R64,106378,Kyle Edmund,48,GBR,no
20161017,2016-7485,Antwerp,Hard,105643,Federico Delbonis,47,ARG,R32,104312,Andreas Seppi,100,ITA,no
20161024,2016-0328,Basel,Hard,105643,Federico Delbonis,48,ARG,QF,104180,Gilles Muller,37,LUX,no
20161125,2016-M-DC-2016-WG-M-ARG-CRO-01,Davis Cup WG F: ARG vs CRO,Hard,105643,Federico Delbonis,41,ARG,RR,105227,Marin Cilic,6,CRO,no
20160104,2016-0451,Doha,Hard,103852,Feliciano Lopez,17,ESP,R32,103926,Daniel Munoz De La Nava,75,ESP,no
20160118,2016-580,Australian Open,Hard,103852,Feliciano Lopez,19,ESP,R32,104545,John Isner,11,USA,no
20160201,2016-7161,Quito,Clay,103852,Feliciano Lopez,22,ESP,QF,105077,Albert Ramos,55,ESP,no
20160215,2016-0496,Marseille,Hard,103852,Feliciano Lopez,25,ESP,R32,104660,Sergiy Stakhovsky,81,UKR,no
20160222,2016-0495,Dubai,Hard,103852,Feliciano Lopez,24,ESP,SF,104571,Marcos Baghdatis,57,CYP,no
20160307,2016-M006,Indian Wells Masters,Hard,103852,Feliciano Lopez,21,ESP,R16,104925,Novak Djokovic,1,SRB,no
20160321,2016-M007,Miami Masters,Hard,103852,Feliciano Lopez,23,ESP,R64,106415,Yoshihito Nishioka,124,JPN,no
20160404,2016-0717,Houston,Clay,103852,Feliciano Lopez,24,ESP,SF,104338,Juan Monaco,148,ARG,no
20160411,2016-0410,Monte Carlo Masters,Clay,103852,Feliciano Lopez,23,ESP,R64,105676,David Goffin,13,BEL,no
20160418,2016-0425,Barcelona,Clay,103852,Feliciano Lopez,23,ESP,R16,104259,Philipp Kohlschreiber,27,GER,no
20160502,2016-M021,Madrid Masters,Clay,103852,Feliciano Lopez,23,ESP,R32,105138,Roberto Bautista Agut,17,ESP,no
20160509,2016-M009,Rome Masters,Clay,103852,Feliciano Lopez,23,ESP,R64,104731,Kevin Anderson,19,RSA,no
20160523,2016-520,Roland Garros,Clay,103852,Feliciano Lopez,23,ESP,R32,103970,David Ferrer,11,ESP,no
20160606,2016-0321,Stuttgart,Grass,103852,Feliciano Lopez,22,ESP,R32,104022,Mikhail Youzhny,76,RUS,no
20160613,2016-0311,London,Grass,103852,Feliciano Lopez,21,ESP,R32,105227,Marin Cilic,13,CRO,no
20160627,2016-540,Wimbledon,Grass,103852,Feliciano Lopez,21,ESP,R32,106401,Nick Kyrgios,18,AUS,no
20160808,2016-7480,Los Cabos,Hard,103852,Feliciano Lopez,18,ESP,F,103333,Ivo Karlovic,24,CRO,no
20160815,2016-M024,Cincinnati Masters,Hard,103852,Feliciano Lopez,18,ESP,R32,105777,Grigor Dimitrov,34,BUL,no
20160829,2016-560,Us Open,Hard,103852,Feliciano Lopez,18,ESP,R64,105311,Joao Sousa,36,POR,no
20160926,2016-7581,Chengdu,Hard,103852,Feliciano Lopez,27,ESP,QF,111575,Karen Khachanov,101,RUS,no
20161003,2016-0329,Tokyo,Hard,103852,Feliciano Lopez,28,ESP,R32,105902,James Duckworth,175,AUS,no
20161010,2016-5014,Shanghai Masters,Hard,103852,Feliciano Lopez,28,ESP,R32,106058,Jack Sock,25,USA,no
20161024,2016-0337,Vienna,Hard,103852,Feliciano Lopez,30,ESP,R16,104545,John Isner,27,USA,no
20161031,2016-0352,Paris Masters,Hard,103852,Feliciano Lopez,30,ESP,R32,106298,Lucas Pouille,17,FRA,no
20160104,2016-0451,Doha,Hard,104269,Fernando Verdasco,49,ESP,R16,104925,Novak Djokovic,1,SRB,no
20160118,2016-580,Australian Open,Hard,104269,Fernando Verdasco,45,ESP,R64,104534,Dudi Sela,87,ISR,no
20160201,2016-7161,Quito,Clay,104269,Fernando Verdasco,47,ESP,R16,105952,Renzo Olivo,158,ARG,no
20160307,2016-M006,Indian Wells Masters,Hard,104269,Fernando Verdasco,65,ESP,R32,104745,Rafael Nadal,5,ESP,no
20160321,2016-M007,Miami Masters,Hard,104269,Fernando Verdasco,65,ESP,R32,104547,Horacio Zeballos,112,ARG,no
20160404,2016-0717,Houston,Clay,104269,Fernando Verdasco,77,ESP,R16,104571,Marcos Baghdatis,39,CYP,no
20160411,2016-0410,Monte Carlo Masters,Clay,104269,Fernando Verdasco,88,ESP,R32,105676,David Goffin,13,BEL,no
20160425,2016-7290,Estoril,Clay,104269,Fernando Verdasco,51,ESP,R32,105807,Pablo Carreno Busta,50,ESP,no
20160502,2016-M021,Madrid Masters,Clay,104269,Fernando Verdasco,52,ESP,R32,104755,Richard Gasquet,12,FRA,no
20160516,2016-6120,Nice,Clay,104269,Fernando Verdasco,56,ESP,R32,106043,Diego Sebastian Schwartzman,65,ARG,no
20160523,2016-520,Roland Garros,Clay,104269,Fernando Verdasco,52,ESP,R32,105453,Kei Nishikori,6,JPN,no
20160613,2016-0311,London,Grass,104269,Fernando Verdasco,53,ESP,R16,106071,Bernard Tomic,22,AUS,no
20160620,2016-0741,Nottingham,Grass,104269,Fernando Verdasco,52,ESP,R16,104731,Kevin Anderson,24,RSA,no
20160627,2016-540,Wimbledon,Grass,104269,Fernando Verdasco,53,ESP,R128,106071,Bernard Tomic,19,AUS,no
20160711,2016-0316,Bastad,Clay,104269,Fernando Verdasco,59,ESP,F,105077,Albert Ramos,35,ESP,no
20160801,2016-6116,Atlanta,Hard,104269,Fernando Verdasco,48,ESP,QF,106401,Nick Kyrgios,18,AUS,no
20160808,2016-7480,Los Cabos,Hard,104269,Fernando Verdasco,46,ESP,R32,104719,Marcel Granollers,47,ESP,no
20160815,2016-M024,Cincinnati Masters,Hard,104269,Fernando Verdasco,45,ESP,R32,105227,Marin Cilic,14,CRO,no
20160822,2016-6242,Winston-Salem,Hard,104269,Fernando Verdasco,47,ESP,QF,104678,Viktor Troicki,35,SRB,no
20160829,2016-560,Us Open,Hard,104269,Fernando Verdasco,46,ESP,R128,104527,Stanislas Wawrinka,3,SUI,no
20160919,2016-0568,St.Petersburg,Hard,104269,Fernando Verdasco,47,ESP,R32,105583,Dusan Lajovic,73,SRB,no
20161003,2016-0329,Tokyo,Hard,104269,Fernando Verdasco,46,ESP,R16,105227,Marin Cilic,11,CRO,no
20161010,2016-5014,Shanghai Masters,Hard,104269,Fernando Verdasco,44,ESP,R64,106298,Lucas Pouille,16,FRA,no
20161017,2016-0429,Stockholm,Hard,104269,Fernando Verdasco,44,ESP,R32,144707,Mikael Ymer,549,SWE,no
20161024,2016-0328,Basel,Hard,104269,Fernando Verdasco,45,ESP,R32,105807,Pablo Carreno Busta,32,ESP,no
20161031,2016-0352,Paris Masters,Hard,104269,Fernando Verdasco,46,ESP,R32,104918,Andy Murray,2,GBR,no
20160118,2016-580,Australian Open,Hard,104792,Gael Monfils,25,FRA,QF,105683,Milos Raonic,14,CAN,no
20160201,2016-0375,Montpellier,Hard,104792,Gael Monfils,17,FRA,R32,104273,Edouard Roger Vasselin,136,FRA,no
20160208,2016-0407,Rotterdam,Hard,104792,Gael Monfils,18,FRA,F,105373,Martin Klizan,43,SVK,no
20160307,2016-M006,Indian Wells Masters,Hard,104792,Gael Monfils,16,FRA,QF,105683,Milos Raonic,14,CAN,no
